Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.51,0.133,0.413,0.628,0.047,0.461,0.611,0.818,0.844
A1-A3,0.937,0.841,0.861,0.961,0.796,0.959,0.959,0.928,0.979
A1-A4,0.937,0.841,0.861,0.961,0.796,0.959,0.959,0.928,0.979
