Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.552,0.144,0.423,0.67,0.042,0.478,0.623,0.751,0.86
A1-A4,0.966,0.907,0.95,0.979,0.864,0.97,0.979,0.95,0.97
A1-A3,0.966,0.904,0.93,0.97,0.848,0.97,0.97,0.904,0.905
