Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.618,0.211,0.461,0.71,0.092,0.502,0.676,0.854,0.894
A1-A3,0.69,0.299,0.618,0.775,0.153,0.62,0.743,0.873,0.877
A1-A4,0.771,0.448,0.675,0.836,0.31,0.745,0.815,0.93,0.932
