Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.592,0.166,0.433,0.627,0.05,0.424,0.601,0.691,0.731
A1-A4,0.993,0.983,0.971,0.997,0.977,0.997,0.997,0.979,0.997
A1-A3,1.0,1.0,0.982,1.0,1.0,1.0,1.0,0.974,0.99
