Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.487,0.153,0.394,0.63,0.066,0.515,0.606,0.896,0.939
A1-A4,0.947,0.851,0.954,0.969,0.8,0.95,0.961,0.96,0.974
A1-A3,0.947,0.848,0.911,0.972,0.8,0.951,0.97,0.959,0.987
