Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.4,0.092,0.338,0.53,0.033,0.377,0.49,0.885,0.889
A1-A3,0.949,0.845,0.891,0.97,0.8,0.959,0.97,0.943,0.963
A1-A4,0.949,0.852,0.919,0.976,0.811,0.963,0.974,0.958,0.97
