Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.448,0.135,0.362,0.626,0.063,0.448,0.586,0.913,0.931
A1-A3,0.959,0.882,0.916,0.978,0.832,0.965,0.973,0.887,0.914
A1-A4,0.957,0.877,0.914,0.976,0.823,0.963,0.971,0.915,0.934
