Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.525,0.134,0.418,0.608,0.042,0.415,0.578,0.747,0.773
A1-A3,0.947,0.853,0.904,0.967,0.793,0.937,0.958,0.944,0.96
A1-A4,0.956,0.864,0.89,0.968,0.801,0.94,0.964,0.957,0.973
