Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.555,0.141,0.43,0.642,0.044,0.463,0.605,0.905,0.908
A1-A4,0.492,0.124,0.417,0.617,0.039,0.456,0.58,0.934,0.935
A1-A3,0.657,0.254,0.528,0.702,0.106,0.552,0.666,0.938,0.939
