Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.533,0.136,0.42,0.584,0.045,0.414,0.563,0.751,0.753
A1-A3,0.961,0.872,0.894,0.967,0.806,0.958,0.965,0.925,0.968
A1-A4,0.963,0.878,0.897,0.966,0.806,0.957,0.964,0.9,0.961
