Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.497,0.123,0.403,0.644,0.038,0.467,0.604,0.9,0.938
A1-A4,0.94,0.818,0.892,0.965,0.746,0.933,0.958,0.94,0.953
A1-A3,0.939,0.809,0.885,0.954,0.721,0.934,0.948,0.869,0.907
