Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.543,0.171,0.439,0.662,0.087,0.505,0.623,0.867,0.902
A1-A4,0.69,0.504,0.584,0.829,0.458,0.762,0.802,0.888,0.938
A1-A3,0.902,0.764,0.843,0.934,0.695,0.934,0.932,0.922,0.98
