Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.504,0.168,0.442,0.637,0.09,0.45,0.617,0.838,0.843
A1-A4,0.963,0.892,0.944,0.974,0.844,0.968,0.974,0.971,0.988
A1-A3,0.974,0.906,0.912,0.976,0.85,0.97,0.976,0.89,0.894
