Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.46,0.117,0.342,0.575,0.033,0.415,0.538,0.887,0.893
A1-A3,0.972,0.932,0.974,0.989,0.944,0.989,0.989,0.966,0.969
A1-A4,0.976,0.933,0.974,0.99,0.937,0.988,0.99,0.992,0.994
