Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.466,0.119,0.377,0.615,0.045,0.405,0.56,0.82,0.862
A1-A4,0.687,0.506,0.679,0.832,0.475,0.766,0.822,0.919,0.955
A1-A3,0.902,0.751,0.827,0.92,0.651,0.9,0.913,0.923,0.963
