Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.364,0.062,0.291,0.507,0.028,0.343,0.488,0.696,0.798
A1-A4,0.976,0.954,0.965,0.982,0.94,0.982,0.979,0.987,0.997
A1-A3,0.991,0.981,0.991,0.992,0.973,0.992,0.992,0.987,0.987
