Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.494,0.166,0.372,0.615,0.089,0.421,0.589,0.752,0.867
A1-A4,0.829,0.546,0.81,0.884,0.415,0.795,0.858,0.688,0.764
A1-A3,0.802,0.508,0.745,0.868,0.375,0.781,0.849,0.794,0.86
