Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.302,0.05,0.26,0.499,0.016,0.294,0.459,0.464,0.725
A1-A3,0.695,0.336,0.541,0.772,0.201,0.654,0.762,0.804,0.899
A1-A4,0.453,0.104,0.341,0.615,0.043,0.43,0.592,0.831,0.886
A1-A2,0.302,0.05,0.26,0.499,0.016,0.294,0.459,0.464,0.725
A1-A3,0.695,0.336,0.541,0.772,0.201,0.654,0.762,0.804,0.899
A1-A4,0.453,0.104,0.341,0.615,0.043,0.43,0.592,0.831,0.886
