Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.543,0.163,0.443,0.641,0.065,0.477,0.616,0.847,0.895
A1-A4,0.585,0.208,0.465,0.687,0.09,0.531,0.664,0.858,0.928
A1-A3,0.601,0.22,0.555,0.727,0.111,0.573,0.707,0.899,0.92
