Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.433,0.11,0.369,0.582,0.042,0.391,0.54,0.796,0.874
A1-A3,0.976,0.962,0.973,0.988,0.969,0.988,0.988,0.985,0.985
A1-A4,0.976,0.962,0.973,0.988,0.969,0.988,0.988,0.985,0.985
