Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.43,0.131,0.349,0.578,0.074,0.387,0.538,0.782,0.808
A1-A4,0.363,0.134,0.354,0.592,0.092,0.44,0.564,0.791,0.884
A1-A3,1.0,0.993,0.999,1.0,0.987,0.978,1.0,0.984,0.987
