Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.402,0.069,0.296,0.575,0.018,0.39,0.552,0.912,0.914
A1-A3,0.733,0.297,0.623,0.792,0.161,0.634,0.769,0.886,0.958
A1-A4,0.536,0.136,0.382,0.623,0.051,0.42,0.591,0.402,0.494
