Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.483,0.12,0.342,0.608,0.051,0.449,0.581,0.784,0.88
A1-A3,0.989,0.973,0.993,0.996,0.976,0.996,0.996,0.999,0.999
A1-A4,0.998,0.995,0.998,1.0,1.0,1.0,1.0,1.0,1.0
