Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.624,0.168,0.534,0.695,0.049,0.495,0.667,0.864,0.9
A1-A3,0.851,0.685,0.792,0.899,0.61,0.874,0.89,0.957,0.98
A1-A4,0.859,0.709,0.812,0.908,0.643,0.883,0.901,0.944,0.982
