Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.427,0.12,0.371,0.59,0.049,0.419,0.567,0.824,0.867
A1-A3,0.652,0.25,0.557,0.724,0.125,0.535,0.678,0.92,0.938
A1-A4,0.543,0.156,0.417,0.635,0.064,0.419,0.593,0.676,0.693
