Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.573,0.225,0.479,0.645,0.114,0.512,0.622,0.891,0.94
A1-A3,0.655,0.291,0.571,0.714,0.154,0.579,0.691,0.881,0.934
A1-A4,0.744,0.438,0.701,0.829,0.3,0.717,0.806,0.848,0.882
