Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.527,0.126,0.406,0.639,0.034,0.424,0.605,0.814,0.929
A1-A3,0.622,0.169,0.453,0.685,0.06,0.494,0.655,0.896,0.959
A1-A4,0.446,0.094,0.353,0.602,0.024,0.412,0.576,0.762,0.925
