Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.431,0.124,0.375,0.575,0.059,0.402,0.546,0.927,0.929
A1-A3,0.893,0.687,0.815,0.923,0.561,0.851,0.915,0.866,0.962
A1-A4,0.888,0.674,0.807,0.922,0.547,0.856,0.907,0.854,0.95
