Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.506,0.135,0.332,0.612,0.043,0.458,0.578,0.752,0.874
A1-A4,0.915,0.766,0.844,0.945,0.694,0.921,0.939,0.865,0.933
A1-A3,0.914,0.775,0.827,0.94,0.704,0.936,0.938,0.862,0.917
