Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.41,0.099,0.309,0.563,0.035,0.356,0.543,0.729,0.821
A1-A3,0.609,0.195,0.495,0.69,0.076,0.489,0.655,0.833,0.866
A1-A4,0.598,0.257,0.46,0.698,0.14,0.55,0.671,0.832,0.875
