Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.482,0.122,0.372,0.585,0.05,0.431,0.563,0.697,0.84
A1-A3,0.596,0.207,0.445,0.672,0.083,0.506,0.647,0.882,0.915
A1-A4,0.494,0.161,0.407,0.627,0.074,0.504,0.609,0.743,0.79
