Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.525,0.201,0.379,0.657,0.111,0.511,0.626,0.961,0.962
A1-A4,0.943,0.837,0.911,0.964,0.797,0.952,0.964,0.984,0.991
A1-A3,0.92,0.783,0.838,0.947,0.733,0.94,0.942,0.924,0.972
