Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.538,0.188,0.425,0.681,0.089,0.519,0.65,0.928,0.941
A1-A3,0.616,0.224,0.468,0.723,0.09,0.554,0.696,0.927,0.937
A1-A4,0.647,0.286,0.532,0.743,0.163,0.611,0.716,0.927,0.928
