Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.439,0.07,0.362,0.594,0.025,0.36,0.538,0.809,0.823
A1-A4,0.624,0.255,0.522,0.716,0.143,0.529,0.671,0.882,0.886
A1-A3,0.658,0.244,0.508,0.706,0.111,0.529,0.662,0.9,0.916
