Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.514,0.12,0.406,0.619,0.037,0.429,0.593,0.824,0.877
A1-A3,0.903,0.757,0.848,0.942,0.68,0.929,0.94,0.925,0.965
A1-A4,0.907,0.769,0.869,0.953,0.704,0.934,0.951,0.942,0.965
