Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.493,0.139,0.399,0.651,0.065,0.486,0.614,0.924,0.946
A1-A3,0.925,0.768,0.883,0.941,0.675,0.905,0.926,0.787,0.877
A1-A4,0.897,0.76,0.81,0.932,0.693,0.896,0.916,0.923,0.944
