Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.491,0.132,0.395,0.612,0.056,0.406,0.574,0.912,0.913
A1-A4,0.638,0.305,0.49,0.745,0.198,0.574,0.714,0.707,0.718
A1-A3,0.776,0.438,0.647,0.803,0.259,0.675,0.782,0.921,0.969
