Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.419,0.121,0.345,0.57,0.052,0.434,0.55,0.756,0.756
A1-A4,0.86,0.6,0.769,0.928,0.492,0.842,0.914,0.914,0.95
A1-A3,0.908,0.684,0.635,0.934,0.544,0.381,0.928,0.496,0.587
