Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.47,0.131,0.349,0.592,0.056,0.408,0.568,0.743,0.817
A1-A3,0.704,0.323,0.628,0.792,0.184,0.648,0.766,0.903,0.906
A1-A4,0.75,0.389,0.616,0.795,0.216,0.645,0.774,0.839,0.842
