Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.348,0.093,0.327,0.566,0.05,0.383,0.524,0.87,0.882
A1-A3,0.681,0.35,0.551,0.794,0.236,0.649,0.748,0.934,0.961
A1-A4,0.578,0.234,0.485,0.704,0.135,0.479,0.664,0.835,0.933
