Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.482,0.119,0.368,0.64,0.053,0.45,0.589,0.924,0.928
A1-A3,0.905,0.76,0.823,0.934,0.671,0.934,0.932,0.882,0.93
A1-A4,0.907,0.765,0.824,0.934,0.671,0.934,0.932,0.882,0.93
