Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.357,0.115,0.312,0.569,0.076,0.416,0.542,0.777,0.838
A1-A3,0.932,0.819,0.859,0.961,0.747,0.951,0.961,0.889,0.924
A1-A4,0.93,0.816,0.857,0.961,0.747,0.951,0.961,0.889,0.924
