Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.475,0.114,0.349,0.58,0.045,0.399,0.543,0.884,0.891
A1-A4,0.916,0.759,0.857,0.936,0.672,0.907,0.936,0.965,0.988
A1-A3,0.944,0.855,0.814,0.963,0.81,0.916,0.961,0.895,0.918
