Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.379,0.096,0.307,0.511,0.04,0.324,0.472,0.694,0.827
A1-A3,0.569,0.231,0.495,0.643,0.121,0.487,0.618,0.893,0.9
A1-A4,0.71,0.385,0.609,0.742,0.255,0.617,0.709,0.885,0.954
