Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.605,0.196,0.486,0.673,0.084,0.472,0.635,0.837,0.892
A1-A3,0.719,0.292,0.618,0.779,0.145,0.598,0.756,0.925,0.961
A1-A4,0.597,0.192,0.457,0.668,0.098,0.435,0.636,0.864,0.881
