Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.491,0.081,0.367,0.595,0.026,0.418,0.55,0.774,0.806
A1-A4,0.924,0.702,0.838,0.955,0.587,0.905,0.952,0.889,0.928
A1-A3,0.882,0.658,0.772,0.907,0.54,0.894,0.898,0.817,0.859
