Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.378,0.096,0.321,0.548,0.039,0.353,0.515,0.571,0.763
A1-A3,0.667,0.213,0.478,0.706,0.082,0.469,0.682,0.702,0.811
A1-A4,0.598,0.237,0.461,0.693,0.131,0.528,0.688,0.67,0.875
