Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.335,0.076,0.28,0.509,0.036,0.333,0.481,0.77,0.805
A1-A4,0.579,0.173,0.442,0.639,0.075,0.463,0.617,0.752,0.83
A1-A3,0.678,0.271,0.537,0.72,0.128,0.571,0.688,0.89,0.928
