Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.565,0.167,0.427,0.669,0.065,0.457,0.63,0.775,0.851
A1-A4,0.74,0.445,0.677,0.831,0.341,0.75,0.824,0.708,0.775
A1-A3,0.593,0.229,0.576,0.735,0.119,0.58,0.724,0.752,0.808
A1-A2,0.565,0.167,0.427,0.669,0.065,0.457,0.63,0.775,0.851
A1-A4,0.74,0.445,0.677,0.831,0.341,0.75,0.824,0.708,0.775
A1-A3,0.593,0.229,0.576,0.735,0.119,0.58,0.724,0.752,0.808
