Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.494,0.152,0.36,0.625,0.09,0.436,0.598,0.653,0.835
A1-A4,0.857,0.646,0.767,0.921,0.554,0.861,0.903,0.94,0.98
A1-A3,0.872,0.683,0.717,0.905,0.571,0.877,0.896,0.793,0.871
