Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.542,0.176,0.445,0.669,0.087,0.51,0.638,0.939,0.966
A1-A3,0.91,0.741,0.801,0.927,0.628,0.905,0.922,0.976,0.987
A1-A4,0.921,0.776,0.813,0.935,0.672,0.916,0.931,0.975,0.989
