Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.374,0.098,0.31,0.551,0.042,0.364,0.52,0.693,0.816
A1-A3,0.677,0.252,0.535,0.727,0.115,0.533,0.707,0.885,0.948
A1-A4,0.557,0.137,0.435,0.632,0.039,0.393,0.616,0.722,0.748
