Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.476,0.099,0.378,0.614,0.025,0.389,0.569,0.845,0.879
A1-A4,0.852,0.632,0.742,0.9,0.517,0.84,0.888,0.905,0.989
A1-A3,0.81,0.634,0.744,0.885,0.562,0.848,0.883,0.963,0.977
