Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.516,0.121,0.413,0.62,0.036,0.386,0.565,0.892,0.898
A1-A3,0.88,0.67,0.754,0.906,0.55,0.856,0.902,0.839,0.889
A1-A4,0.88,0.67,0.754,0.906,0.55,0.856,0.902,0.839,0.889
