Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.616,0.198,0.488,0.687,0.082,0.479,0.637,0.866,0.867
A1-A4,0.526,0.126,0.396,0.568,0.034,0.384,0.532,0.806,0.815
A1-A3,0.67,0.282,0.543,0.718,0.132,0.554,0.695,0.87,0.908
A1-A2,0.616,0.198,0.488,0.687,0.082,0.479,0.637,0.866,0.867
A1-A4,0.526,0.126,0.396,0.568,0.034,0.384,0.532,0.806,0.815
A1-A3,0.67,0.282,0.543,0.718,0.132,0.554,0.695,0.87,0.908
