Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.586,0.163,0.455,0.657,0.063,0.46,0.617,0.735,0.844
A1-A4,0.678,0.326,0.609,0.766,0.191,0.652,0.748,0.799,0.877
A1-A3,0.559,0.213,0.544,0.699,0.109,0.589,0.679,0.759,0.836
