Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.384,0.062,0.351,0.553,0.018,0.392,0.523,0.858,0.875
A1-A3,0.998,0.995,0.996,0.991,0.972,0.991,0.991,0.999,0.999
A1-A4,0.998,0.995,0.996,0.991,0.972,0.991,0.991,0.999,0.999
