Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.877,0.731,0.289,0.063,0.499,0.47,0.536,0.176,0.86,0.696,0.477,0.373,0.447,0.019,0.816,0.903,0.879,0.719,0.644,0.712,0.637,0.365,0.026,1.0,1.0,1.0
BLEU-4,0.707,0.418,0.08,0.018,0.158,0.142,0.207,0.051,0.834,0.674,0.475,0.371,0.446,0.019,0.643,0.771,0.73,0.458,0.302,0.371,0.252,0.009,0.002,0.887,0.876,0.997
METEOR,0.927,0.758,0.3,0.169,0.484,0.478,0.502,0.238,0.941,0.593,0.823,0.783,0.513,0.195,0.836,0.917,0.915,0.766,0.704,0.773,0.688,0.254,0.115,0.579,0.634,0.592
ROUGE-1,0.88,0.847,0.574,0.38,0.629,0.606,0.645,0.458,0.924,0.82,0.649,0.546,0.711,0.338,0.837,0.907,0.886,0.742,0.654,0.723,0.646,0.381,0.27,0.996,0.996,0.996
ROUGE-4,0.577,0.281,0.041,0.031,0.069,0.061,0.107,0.043,0.871,0.763,0.637,0.536,0.706,0.32,0.523,0.664,0.614,0.301,0.143,0.202,0.096,0.0,0.0,0.771,0.758,0.983
ROUGE-L,0.88,0.704,0.47,0.292,0.487,0.469,0.513,0.292,0.924,0.818,0.647,0.545,0.711,0.338,0.837,0.907,0.884,0.742,0.649,0.714,0.641,0.179,0.154,0.258,0.347,0.51
ROUGE-Lsum,0.88,0.792,0.551,0.356,0.608,0.586,0.625,0.437,0.924,0.82,0.649,0.546,0.711,0.338,0.837,0.907,0.886,0.742,0.651,0.72,0.643,0.372,0.252,0.976,0.996,0.996
VCS_LCT0,0.96,0.876,0.654,0.399,0.812,0.775,0.848,0.601,0.882,0.639,0.718,0.602,0.617,0.0,0.497,0.794,0.936,0.0,0.185,0.747,0.0,0.0,0.172,0.0,0.0,0.436
VCS_LCT1,0.96,0.914,0.656,0.738,0.869,0.843,0.886,0.683,0.884,0.677,0.723,0.626,0.65,0.0,0.497,0.802,0.944,0.0,0.193,0.747,0.0,0.0,0.486,0.448,0.072,0.438
