Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.882,0.774,0.496,0.206,0.636,0.547,0.497,0.255,0.74,0.653,0.558,0.445,0.374,0.021,0.68,0.945,0.808,0.832,0.554,0.693,0.598,0.282,0.176,0.995,0.995,0.995
BLEU-4,0.705,0.506,0.231,0.052,0.321,0.249,0.149,0.056,0.685,0.632,0.553,0.441,0.368,0.02,0.472,0.872,0.574,0.619,0.188,0.324,0.226,0.005,0.059,0.904,0.912,0.987
METEOR,0.916,0.881,0.41,0.249,0.678,0.651,0.492,0.278,0.925,0.755,0.803,0.774,0.445,0.187,0.809,0.958,0.875,0.857,0.598,0.761,0.676,0.24,0.237,0.563,0.628,0.576
ROUGE-1,0.885,0.886,0.717,0.512,0.786,0.729,0.628,0.5,0.852,0.787,0.717,0.618,0.666,0.338,0.738,0.946,0.824,0.835,0.582,0.702,0.62,0.338,0.499,0.992,0.992,0.992
ROUGE-4,0.568,0.405,0.173,0.033,0.241,0.186,0.063,0.021,0.731,0.732,0.699,0.601,0.641,0.303,0.356,0.805,0.412,0.468,0.076,0.154,0.095,0.0,0.052,0.815,0.831,0.969
ROUGE-L,0.877,0.738,0.617,0.407,0.706,0.63,0.443,0.379,0.852,0.787,0.717,0.618,0.666,0.338,0.738,0.946,0.817,0.835,0.556,0.679,0.604,0.157,0.381,0.238,0.385,0.579
ROUGE-Lsum,0.885,0.831,0.698,0.494,0.759,0.704,0.597,0.483,0.852,0.787,0.717,0.618,0.666,0.338,0.738,0.946,0.822,0.835,0.572,0.692,0.62,0.321,0.477,0.982,0.977,0.992
VCS_LCT0,0.979,0.95,0.945,0.795,0.917,0.886,0.87,0.839,0.914,0.654,0.703,0.571,0.596,0.0,0.264,0.897,0.944,0.232,0.136,0.806,0.315,0.0,0.619,0.0,0.0,0.427
VCS_LCT1,0.988,0.97,0.965,0.841,0.93,0.892,0.89,0.877,0.915,0.741,0.715,0.591,0.75,0.0,0.264,0.897,0.958,0.245,0.138,0.809,0.322,0.0,0.695,0.425,0.259,0.431
