Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.781,0.803,0.531,0.296,0.628,0.523,0.546,0.571,0.707,0.675,0.47,0.354,0.396,0.026,0.898,0.838,0.85,0.483,0.443,0.608,0.449,0.317,0.055,1.0,1.0,1.0
BLEU-4,0.554,0.526,0.323,0.137,0.31,0.222,0.235,0.34,0.628,0.642,0.469,0.353,0.395,0.026,0.763,0.645,0.643,0.096,0.068,0.234,0.058,0.008,0.013,0.869,0.873,0.997
METEOR,0.865,0.911,0.538,0.343,0.675,0.623,0.607,0.506,0.808,0.724,0.832,0.784,0.504,0.221,0.909,0.867,0.901,0.496,0.39,0.677,0.365,0.238,0.169,0.662,0.706,0.713
ROUGE-1,0.793,0.896,0.725,0.607,0.745,0.666,0.67,0.729,0.824,0.806,0.641,0.524,0.684,0.356,0.897,0.841,0.863,0.507,0.461,0.62,0.459,0.342,0.345,1.0,1.0,1.0
ROUGE-4,0.408,0.388,0.272,0.137,0.192,0.121,0.124,0.262,0.648,0.727,0.638,0.522,0.676,0.339,0.649,0.496,0.485,0.017,0.011,0.09,0.006,0.0,0.02,0.744,0.754,0.994
ROUGE-L,0.785,0.742,0.672,0.535,0.663,0.568,0.575,0.62,0.822,0.806,0.641,0.524,0.684,0.356,0.897,0.839,0.848,0.451,0.384,0.598,0.391,0.152,0.249,0.2,0.327,0.535
ROUGE-Lsum,0.793,0.816,0.72,0.595,0.73,0.651,0.658,0.714,0.824,0.806,0.641,0.524,0.684,0.356,0.897,0.839,0.863,0.501,0.452,0.618,0.451,0.336,0.322,0.983,0.983,1.0
VCS_LCT0,0.686,0.987,0.939,0.816,0.897,0.865,0.879,0.829,0.859,0.716,0.681,0.427,0.679,0.0,0.86,0.881,0.972,0.372,0.0,0.883,0.0,0.0,0.707,0.0,0.061,0.461
VCS_LCT1,0.692,0.987,0.963,0.864,0.899,0.874,0.883,0.901,0.859,0.738,0.687,0.442,0.699,0.065,0.86,0.881,0.972,0.372,0.036,0.883,0.0,0.0,0.743,0.473,0.152,0.461
