Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.843,0.713,0.329,0.145,0.626,0.528,0.412,0.289,0.554,0.638,0.327,0.238,0.4,0.079,0.82,0.857,0.78,0.613,0.504,0.604,0.437,0.3,0.014,0.996,0.996,0.996
BLEU-4,0.67,0.322,0.092,0.027,0.314,0.229,0.136,0.051,0.409,0.584,0.325,0.236,0.395,0.077,0.685,0.686,0.495,0.287,0.111,0.222,0.078,0.009,0.003,0.755,0.758,0.992
METEOR,0.901,0.804,0.311,0.216,0.698,0.656,0.537,0.238,0.796,0.687,0.788,0.726,0.503,0.275,0.9,0.883,0.81,0.661,0.445,0.653,0.455,0.205,0.092,0.585,0.638,0.636
ROUGE-1,0.853,0.85,0.547,0.475,0.766,0.691,0.578,0.5,0.712,0.776,0.493,0.385,0.682,0.438,0.857,0.858,0.796,0.65,0.517,0.623,0.451,0.323,0.223,0.991,0.991,0.991
ROUGE-4,0.547,0.164,0.039,0.019,0.202,0.131,0.063,0.014,0.376,0.633,0.48,0.374,0.665,0.415,0.596,0.551,0.311,0.128,0.022,0.09,0.015,0.0,0.011,0.535,0.537,0.97
ROUGE-L,0.851,0.601,0.429,0.361,0.698,0.623,0.495,0.337,0.711,0.775,0.492,0.384,0.679,0.434,0.857,0.853,0.78,0.639,0.469,0.588,0.403,0.144,0.145,0.166,0.298,0.523
ROUGE-Lsum,0.853,0.743,0.525,0.446,0.761,0.685,0.568,0.47,0.712,0.775,0.493,0.385,0.682,0.438,0.857,0.858,0.796,0.65,0.515,0.619,0.449,0.321,0.209,0.981,0.987,0.989
VCS_LCT0,0.821,0.939,0.691,0.535,0.927,0.892,0.825,0.643,0.839,0.69,0.562,0.052,0.621,0.0,0.816,0.894,0.969,0.077,0.675,0.876,0.601,0.0,0.0,0.0,0.0,0.448
VCS_LCT1,0.822,0.94,0.823,0.661,0.927,0.892,0.827,0.699,0.84,0.724,0.566,0.055,0.651,0.0,0.818,0.894,0.969,0.099,0.679,0.877,0.603,0.0,0.047,0.45,0.079,0.449
