Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.9,0.809,0.49,0.431,0.804,0.548,0.725,0.401,0.542,0.635,0.423,0.307,0.386,0.013,0.818,0.896,0.854,0.623,0.514,0.667,0.404,0.348,0.07,1.0,1.0,1.0
BLEU-4,0.784,0.529,0.275,0.229,0.644,0.288,0.464,0.123,0.455,0.632,0.421,0.305,0.383,0.013,0.675,0.742,0.651,0.213,0.136,0.304,0.047,0.005,0.015,0.83,0.84,0.997
METEOR,0.93,0.816,0.49,0.444,0.916,0.67,0.673,0.357,0.808,0.815,0.826,0.771,0.493,0.186,0.874,0.913,0.888,0.625,0.505,0.72,0.397,0.246,0.165,0.588,0.658,0.623
ROUGE-1,0.904,0.898,0.727,0.703,0.887,0.713,0.811,0.608,0.701,0.772,0.593,0.469,0.662,0.306,0.853,0.898,0.86,0.625,0.531,0.686,0.428,0.363,0.353,0.987,0.987,0.987
ROUGE-4,0.699,0.395,0.259,0.221,0.579,0.213,0.362,0.079,0.492,0.74,0.569,0.45,0.624,0.276,0.586,0.614,0.502,0.064,0.035,0.132,0.004,0.0,0.02,0.656,0.671,0.954
ROUGE-L,0.904,0.755,0.649,0.633,0.867,0.64,0.734,0.465,0.701,0.767,0.591,0.467,0.662,0.306,0.853,0.892,0.853,0.579,0.466,0.66,0.351,0.154,0.233,0.189,0.331,0.553
ROUGE-Lsum,0.904,0.852,0.716,0.692,0.883,0.701,0.795,0.578,0.701,0.772,0.592,0.468,0.662,0.306,0.853,0.898,0.86,0.619,0.525,0.686,0.425,0.352,0.327,0.969,0.987,0.987
VCS_LCT0,0.968,0.955,0.827,0.894,0.979,0.824,0.922,0.752,0.785,0.763,0.575,0.258,0.62,0.0,0.631,0.863,0.952,0.0,0.0,0.828,0.0,0.0,0.524,0.0,0.007,0.454
VCS_LCT1,0.969,0.974,0.893,0.904,0.979,0.829,0.946,0.818,0.789,0.765,0.591,0.284,0.668,0.0,0.636,0.863,0.952,0.0,0.0,0.829,0.0,0.0,0.567,0.463,0.142,0.457
