Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.799,0.798,0.238,0.111,0.749,0.668,0.627,0.102,0.762,0.679,0.604,0.508,0.366,0.028,0.937,0.831,0.81,0.733,0.53,0.699,0.51,0.317,0.03,1.0,1.0,1.0
BLEU-4,0.601,0.519,0.08,0.032,0.487,0.387,0.27,0.018,0.707,0.673,0.602,0.505,0.364,0.028,0.842,0.636,0.578,0.423,0.154,0.38,0.111,0.005,0.007,0.933,0.943,0.997
METEOR,0.877,0.856,0.304,0.217,0.787,0.716,0.583,0.193,0.883,0.801,0.859,0.835,0.464,0.203,0.944,0.848,0.847,0.765,0.581,0.737,0.532,0.228,0.126,0.599,0.674,0.65
ROUGE-1,0.831,0.902,0.552,0.454,0.84,0.794,0.732,0.385,0.866,0.809,0.756,0.676,0.664,0.357,0.937,0.841,0.82,0.74,0.541,0.718,0.526,0.34,0.309,1.0,1.0,1.0
ROUGE-4,0.472,0.372,0.054,0.036,0.368,0.265,0.133,0.01,0.746,0.794,0.75,0.671,0.652,0.339,0.755,0.49,0.423,0.235,0.044,0.216,0.022,0.0,0.021,0.871,0.884,0.993
ROUGE-L,0.827,0.714,0.465,0.375,0.79,0.719,0.596,0.252,0.866,0.809,0.756,0.676,0.664,0.357,0.937,0.841,0.805,0.736,0.524,0.701,0.504,0.149,0.19,0.241,0.453,0.503
ROUGE-Lsum,0.829,0.829,0.531,0.447,0.818,0.771,0.709,0.366,0.866,0.809,0.756,0.676,0.664,0.357,0.937,0.841,0.82,0.74,0.541,0.712,0.52,0.331,0.295,1.0,1.0,1.0
VCS_LCT0,0.777,0.939,0.905,0.787,0.96,0.96,0.908,0.596,0.919,0.696,0.629,0.538,0.68,0.0,0.643,0.794,0.956,0.336,0.221,0.715,0.0,0.0,0.486,0.0,0.067,0.449
VCS_LCT1,0.779,0.965,0.907,0.861,0.977,0.961,0.963,0.775,0.919,0.79,0.642,0.553,0.715,0.065,0.643,0.794,0.956,0.336,0.234,0.725,0.0,0.0,0.75,0.462,0.086,0.449
