Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.879,0.776,0.337,0.244,0.625,0.545,0.522,0.23,0.663,0.656,0.599,0.503,0.333,0.024,0.802,0.895,0.836,0.696,0.558,0.668,0.524,0.334,0.022,0.987,0.987,0.987
BLEU-4,0.733,0.485,0.158,0.078,0.276,0.213,0.166,0.056,0.593,0.641,0.59,0.496,0.328,0.024,0.625,0.766,0.601,0.353,0.176,0.295,0.133,0.01,0.004,0.912,0.917,0.974
METEOR,0.922,0.901,0.34,0.278,0.651,0.614,0.505,0.24,0.871,0.739,0.841,0.819,0.428,0.185,0.856,0.911,0.876,0.728,0.558,0.662,0.491,0.225,0.132,0.578,0.66,0.611
ROUGE-1,0.886,0.89,0.618,0.55,0.761,0.71,0.651,0.462,0.798,0.789,0.75,0.672,0.639,0.346,0.826,0.904,0.847,0.709,0.591,0.687,0.551,0.359,0.279,0.986,0.986,0.986
ROUGE-4,0.627,0.363,0.151,0.06,0.173,0.127,0.077,0.041,0.637,0.742,0.718,0.642,0.618,0.329,0.505,0.661,0.437,0.177,0.062,0.146,0.033,0.0,0.011,0.827,0.835,0.947
ROUGE-L,0.886,0.712,0.561,0.459,0.662,0.584,0.48,0.315,0.798,0.787,0.748,0.67,0.639,0.346,0.826,0.904,0.832,0.67,0.549,0.661,0.519,0.159,0.188,0.263,0.443,0.505
ROUGE-Lsum,0.886,0.815,0.609,0.533,0.739,0.68,0.637,0.436,0.798,0.787,0.75,0.672,0.639,0.346,0.826,0.904,0.843,0.709,0.582,0.685,0.545,0.346,0.265,0.986,0.986,0.986
VCS_LCT0,0.89,0.958,0.944,0.93,0.957,0.867,0.918,0.802,0.852,0.71,0.718,0.623,0.582,0.0,0.425,0.911,0.973,0.038,0.161,0.848,0.075,0.0,0.611,0.0,0.07,0.414
VCS_LCT1,0.891,0.958,0.945,0.931,0.958,0.867,0.92,0.819,0.852,0.783,0.727,0.631,0.659,0.0,0.425,0.913,0.981,0.038,0.161,0.848,0.075,0.0,0.638,0.414,0.088,0.414
